year,county,hospital,total,cesarean_total,cesarean_repeat,vbac
2003,CARBON,GNADEN HUETTEN MEM HSP,303,69,28,6
2003,CARBON,PALMERTON HSP,208,53,5,0
2003,CENTRE,MOUNT NITTANY MEDICAL CTR,1293,256,90,24
2003,CHESTER,BRANDYWINE HSP,475,162,31,4
2003,CHESTER,CHESTER CO HSP,1993,488,244,47
2003,CHESTER,JENNERSVILLE REGIONAL HSP,411,106,35,5
2003,CHESTER,MAIN LINE HSP INC-PAOLI CAMPUS,1415,350,131,17
2003,CHESTER,PHOENIXVILLE HSP,1132,235,71,37
2003,CLARION,CLARION HSP,305,156,60,0
2003,CLEARFIELD,CLEARFIELD HSP,231,55,27,3
2003,CLEARFIELD,DUBOIS REG MED CTR,802,229,44,7
2003,CLINTON,LOCK HAVEN HSP,343,80,19,3
2003,COLUMBIA,BERWICK HSP CTR,183,68,22,6
2003,COLUMBIA,BLOOMSBURG HSP,321,88,36,8
2003,CRAWFORD,MEADVILLE MED CTR,487,92,19,9
2003,CRAWFORD,TITUSVILLE AREA HSP,262,44,22,6
2003,CUMBERLAND,CARLISLE REGIONAL MED CTR,575,137,24,8
2003,CUMBERLAND,HOLY SPIRIT HSP,1115,252,99,44
2003,DAUPHIN,PINNACLE HEALTH HOSPITALS,4076,1043,285,24
2003,DAUPHIN,THE MILTON S HERSHEY MED CTR,1258,365,96,28
2003,DELAWARE,CROZER-CHESTER MED CTR,2037,677,266,29
2003,DELAWARE,DELA CO MEM HSP,1267,265,103,70
2003,DELAWARE,MERCY FITZGERALD HSP,315,70,10,9
2003,DELAWARE,RIDDLE MEM HSP,1266,409,159,22
2003,ELK,ST MARYS REG MED CTR,276,98,35,4
2003,ERIE,CORRY MEM HSP,316,99,39,9
2003,ERIE,HAMOT MED CTR,1664,474,198,23
2003,ERIE,METRO HLTH CTR,1,1,1,0
2003,ERIE,MILLCREEK COMM HSP,177,39,0,0
2003,ERIE,SAINT VINCENT HLTH CTR,1570,461,174,65
2003,FAYETTE,HIGHLANDS HSP,1,0,0,0
2003,FAYETTE,UNIONTOWN HSP,696,160,29,20
2003,FRANKLIN,CHAMBERSBURG HSP,1223,288,110,31
2003,FRANKLIN,WAYNESBORO HSP,384,83,27,7
2003,HUNTINGDON,J C BLAIR MEM HSP,324,76,31,10
2003,INDIANA,INDIANA REGIONAL MED CTR,653,76,22,11
2003,JEFFERSON,BROOKVILLE HSP,131,43,18,4
2003,JEFFERSON,PUNXSUTAWNEY AREA HSP,199,71,22,3
2003,LACKAWANNA,COMM MED CTR,1377,464,163,13
2003,LACKAWANNA,MERCY HSP-SCRANTON,321,75,25,13
2003,LACKAWANNA,MOSES TAYLOR HSP,1101,310,70,9
2003,LANCASTER,COMM HSP-LANCASTER,1,0,0,0
2003,LANCASTER,EPHRATA COMM HSP,846,224,71,33
2003,LANCASTER,LANC GEN HSP,4427,1041,397,97
2003,LANCASTER,ST JOSEPH-LANCASTER,162,40,17,6
2003,LAWRENCE,ELLWOOD CITY HSP,211,64,21,3
2003,LAWRENCE,JAMESON MEM HSP,612,115,40,17
2003,LEBANON,GOOD SAMAR-LEBANON,1016,264,80,21
2003,LEHIGH,ALLENTOWN OSTEO MED CTR,1117,264,100,31
2003,LEHIGH,LEHIGH VALLEY HSP,3197,931,155,38
2003,LEHIGH,SACRED HEART-ALLENTOWN,492,94,35,14
2003,LEHIGH,ST LUKES HSP-BETHLEHEM,2949,730,224,82
2003,LUZERNE,GEISINGER WYOMING VALLEY MED CTR,685,267,73,7
2003,LUZERNE,HAZLETON GEN HSP,556,176,69,9
2003,LUZERNE,MERCY HSP-WILKES BARRE,331,164,36,0
2003,LUZERNE,NESBITT MEM HSP,1266,460,102,10
2003,LYCOMING,MUNCY VALLEY HSP,1,0,0,0
2003,LYCOMING,WILLIAMSPORT HSP & MED CTR,1293,342,138,31
2003,MCKEAN,BRADFORD REG MED CTR,362,132,52,3
2003,MERCER,SHARON REG HLTH SYSTEM,498,118,33,9
2003,MERCER,SHENANGO VALLEY MED CTR,319,54,13,6
2003,MERCER,UNITED COMMUNITY HSP,254,66,22,2
2003,MERCER,UPMC HORIZON,409,88,31,10
2003,MIFFLIN,LEWISTOWN HSP,587,202,87,9
2003,MONROE,POCONO MED CTR,759,159,75,20
2003,MONTGOMERY,ABINGTON MEM HSP,4729,1376,361,49
2003,MONTGOMERY,CENTRAL MONTGOMERY MED CTR,459,123,31,7
2003,MONTGOMERY,HOLY REDEEMER HSP & MED CTR,2237,659,159,26
2003,MONTGOMERY,MAIN LINE HSP INC-BRYN MAWR CAMPUS,2176,621,129,25
2003,MONTGOMERY,MAIN LINE HSP INC-LANKENAU CAMPUS,2283,810,245,30
2003,MONTGOMERY,MERCY SUBURBAN HSP,681,205,54,9
2003,MONTGOMERY,MONTGOMERY HSP,727,245,93,14
2003,MONTGOMERY,POTTSTOWN MEM MED CTR,838,179,73,26
2003,MONTOUR,GEISINGER MED CTR,1411,483,148,32
2003,NORTHAMPTON,EASTON HSP,536,153,50,9
2003,NORTHUMBERLAND,SHAMOKIN AREA COMM HSP,1,0,0,0
2003,NORTHUMBERLAND,SUNBURY COMM HSP,34,13,5,0
2003,PHILADELPHIA,ALBERT EINSTEIN MED CTR,2413,591,132,52
2003,PHILADELPHIA,CHESTNUT HILL HSP,1087,246,16,10
2003,PHILADELPHIA,CHILDRENS HSP OF PHILADELPHIA,9,9,2,0
2003,PHILADELPHIA,EPISCOPAL HSP,1,0,0,0
2003,PHILADELPHIA,FRANKFORD HSP,1579,459,145,32
2003,PHILADELPHIA,HAHNEMANN UNIV HSP,2386,619,133,36
2003,PHILADELPHIA,HSP OF UNIV OF PA,3836,1016,303,151
2003,PHILADELPHIA,JEANES HSP,865,230,88,13
2003,PHILADELPHIA,NAZARETH HSP,1,0,0,0
2003,PHILADELPHIA,PARKVIEW HSP,577,152,56,8
2003,PHILADELPHIA,PENNSYLVANIA HSP,4309,1338,441,115
2003,PHILADELPHIA,SAINT AGNES MED CTR,1,0,0,0
2003,PHILADELPHIA,ST CHRISTOPHERS HSP FOR CHILD,1,0,0,0
2003,PHILADELPHIA,ST JOSEPHS-PHILA,1,0,0,0
2003,PHILADELPHIA,TEMPLE EAST INC,984,181,74,17
2003,PHILADELPHIA,TEMPLE UNIV HSP,2693,643,93,47
2003,PHILADELPHIA,THOM JEFF UNIV HSP,2225,621,110,25
2003,PHILADELPHIA,WOMAN'S MEDICAL HSP,1,0,0,0
2003,POTTER,CHARLES COLE MEM HSP,314,62,37,5
2003,SCHUYLKILL,POTTSVILLE HSP & WARNE CL,1076,309,69,18
2003,SOMERSET,MEYERSDALE COMM HSP,1,0,0,0
2003,SOMERSET,SOMERSET HSP CTR FOR HLTH,447,93,26,5
2003,SOMERSET,WINDBER HSP INC,82,36,21,1
2003,SUSQUEHANNA,BARNES-KASSON HSP,92,25,13,5
2003,TIOGA,SOLDIERS & SAILORS MEM HSP,304,81,28,1
2003,UNION,EVANGELICAL COMM HSP,998,346,140,30
2003,VENANGO,UPMC NORTHWEST,397,100,38,12
2003,WARREN,WARREN GEN HSP,326,67,24,9
2003,WASHINGTON,ALLEGH UNIV MED CTR-CANONSBURG,1,0,0,0
2003,WASHINGTON,MONONGAHELA VALLEY HSP INC,542,112,24,6
2003,WASHINGTON,WASHINGTON HSP,1123,176,61,23
2003,WAYNE,WAYNE MEM HSP,455,118,32,10
2003,WESTMORELAND,FRICK HSP,337,81,19,1
2003,WESTMORELAND,LATROBE AREA HSP INC,598,136,45,21
2003,WESTMORELAND,MERCY JEANNETTE HSP,539,138,35,8
2003,WESTMORELAND,WESTMORELAND REG HSP,1038,197,79,20
2003,WYOMING,TYLER MEM HSP,226,73,29,5
2003,YORK,HANOVER GEN HSP,673,194,59,18
2003,YORK,MEMORIAL HSP-YORK,734,157,37,14
2003,YORK,YORK HSP,2861,784,250,52
2003,NA,FREESTANDING BIRTHING CTR,1066,7,1,18
2003,NA,OTHER**,2330,4,2,70
2002,STATE TOTAL,NA,142972,35558,13298,2994
2002,ADAMS,GETTYSBURG HSP,487,117,52,14
2002,ALLEGHENY,ALLEGH GEN HSP,1191,438,134,20
2002,ALLEGHENY,ALLEGH UNIV HSP-FORBES REGIONAL,1184,259,96,23
2002,ALLEGHENY,ALLE-KISKI MED CTR,546,130,51,19
2002,ALLEGHENY,MAGEE-WOMENS HSP OF UPMC HEA SYS,7437,1770,480,174
2002,ALLEGHENY,MERCY HSP OF PGH,1448,379,143,28
2002,ALLEGHENY,OHIO VALLEY GEN HSP,284,74,32,9
2002,ALLEGHENY,SEWICKLEY VALLEY HSP,844,208,86,18
2002,ALLEGHENY,ST CLAIR MEM HSP,1319,329,126,23
2002,ALLEGHENY,UPMC BRADDOCK,1,0,0,0
2002,ALLEGHENY,UPMC MCKEESPORT,1,0,0,0
2002,ALLEGHENY,UPMC PASSAVANT,515,139,43,9
2002,ALLEGHENY,UPMC PRESBYTERIAN SHADYSIDE,1,0,0,0
2002,ALLEGHENY,UPMC SHADYSIDE,1011,226,92,32
2002,ALLEGHENY,WESTERN PA HSP,2079,585,197,48
2002,ARMSTRONG,ARMSTRONG CO MEM HSP,608,164,70,27
2002,BEAVER,MED CTR BEAVER PA,1311,282,116,21
2002,BEDFORD,UPMC BEDFORD,246,73,36,4
2002,BERKS,READING HSP & MED CTR,3149,800,268,107
2002,BERKS,ST JOSEPH MED CTR-READING,875,130,47,21
2002,BLAIR,ALTOONA HSP,1213,296,126,34
2002,BLAIR,BON SECOURS HOLY FAM REG HLTH SYS,390,104,58,5
2002,BLAIR,NASON HSP,297,69,31,15
2002,BLAIR,TYRONE HSP,83,29,11,1
2002,BRADFORD,MEMORIAL HSP-TOWANDA,156,47,24,1
2002,BRADFORD,ROBERT PACKER HSP,815,147,68,14
2002,BUCKS,DOYLESTOWN HSP,1551,428,173,16
2002,BUCKS,GRAND VIEW HSP,1205,382,144,6
2002,BUCKS,ST MARY MED CTR-LANGHORNE,1694,453,170,21
2002,BUCKS,TEMPLE LOWER BUCKS HSP,745,225,115,13
2002,BUTLER,BUTLER MEM HSP,797,169,63,16
2002,CAMBRIA,CONEMAUGH VALLEY MEM HSP,772,147,57,14
2002,CAMBRIA,UPMC LEE REGIONAL HSP,681,186,81,14
2002,CARBON,GNADEN HUETTEN MEM HSP,277,59,21,8
2002,CARBON,PALMERTON HSP,203,55,22,1
2002,CENTRE,CENTRE COMM HSP,1229,207,78,18
2002,CENTRE,PHILIPSBURG AREA HSP,2,0,0,0
2002,CHESTER,BRANDYWINE HSP,539,134,49,9
2002,CHESTER,CHESTER CO HSP,1948,475,198,42
2002,CHESTER,JENNERSVILLE REGIONAL HSP,369,78,35,16
2002,CHESTER,MAIN LINE HSP INC-PAOLI CAMPUS,1258,313,122,34
2002,CHESTER,PHOENIXVILLE HSP OF UNIV OF PA H S,1031,207,69,12
2002,CLARION,CLARION HSP,317,124,55,2
2002,CLEARFIELD,CLEARFIELD HSP,304,79,27,6
2002,CLEARFIELD,DUBOIS REG MED CTR,738,207,90,9
2002,CLINTON,LOCK HAVEN HSP,327,70,26,9
2002,COLUMBIA,BERWICK HSP CTR,155,69,32,2
2002,COLUMBIA,BLOOMSBURG HSP,383,119,50,12
2002,CRAWFORD,MEADVILLE MED CTR,530,77,27,9
2002,CRAWFORD,TITUSVILLE AREA HSP,289,52,19,8
2002,CUMBERLAND,CARLISLE REGIONAL MED CTR,615,145,51,7
2002,CUMBERLAND,HOLY SPIRIT HSP,1157,277,108,21
2002,DAUPHIN,PINNACLE HEALTH HOSPITALS,3934,982,402,37
2002,DAUPHIN,THE MILTON S HERSHEY MED CTR,1241,362,115,15
2002,DELAWARE,CROZER-CHESTER MED CTR,1888,594,257,31
2002,DELAWARE,DELA CO MEM HSP,1052,195,87,57
2002,DELAWARE,MERCY FITZGERALD HSP,840,212,79,24
2002,DELAWARE,RIDDLE MEM HSP,1109,363,164,10
2002,ELK,ST MARYS REG MED CTR,260,81,44,3
2002,ERIE,CORRY MEM HSP,281,75,24,9
2002,ERIE,HAMOT MED CTR,1604,408,160,17
2002,ERIE,METRO HLTH CTR,55,28,18,2
2002,ERIE,MILLCREEK COMM HSP,197,45,12,6
2002,ERIE,SAINT VINCENT HLTH CTR,1636,412,144,49
2002,FAYETTE,UNIONTOWN HSP,826,146,55,24
2002,FRANKLIN,CHAMBERSBURG HSP,1184,296,124,42
2002,FRANKLIN,WAYNESBORO HSP,335,72,30,6
2002,HUNTINGDON,J C BLAIR MEM HSP,348,83,46,6
2002,INDIANA,INDIANA REGIONAL MED CTR,604,75,23,11
2002,JEFFERSON,BROOKVILLE HSP,146,38,17,3
2002,JEFFERSON,PUNXSUTAWNEY AREA HSP,190,63,33,1
2002,LACKAWANNA,COMM MED CTR,1448,458,185,19
2002,LACKAWANNA,MERCY HSP-SCRANTON,214,46,20,3
2002,LACKAWANNA,MOSES TAYLOR HSP,965,276,106,11
2002,LANCASTER,COMM HSP-LANCASTER,92,28,18,5
2002,LANCASTER,EPHRATA COMM HSP,770,198,75,21
2002,LANCASTER,LANC GEN HSP,4155,979,375,94
2002,LANCASTER,ST JOSEPH-LANCASTER,440,99,38,17
2002,LAWRENCE,ELLWOOD CITY HSP,193,67,21,2
2002,LAWRENCE,JAMESON MEM HSP,524,76,31,17
2002,LAWRENCE,ST FRANCIS-NEW CASTLE,110,36,16,1
2002,LEBANON,GOOD SAMAR-LEBANON,1071,221,73,21
2002,LEHIGH,ALLENTOWN OSTEO MED CTR,1060,196,84,24
2002,LEHIGH,LEHIGH VALLEY HSP,3204,843,318,49
2002,LEHIGH,SACRED HEART-ALLENTOWN,465,87,29,15
2002,LEHIGH,ST LUKES HSP-BETHLEHEM,2788,625,233,22
2002,LUZERNE,GEISINGER WYOMING VALLEY MED CTR,576,197,66,7
2002,LUZERNE,HAZLETON-ST JOSEPH MED CTR,475,137,56,8
2002,LUZERNE,MERCY HSP-WILKES BARRE,401,143,48,2
2002,LUZERNE,NESBITT MEM HSP,1422,533,166,25
2002,LYCOMING,WILLIAMSPORT HSP & MED CTR,1191,295,133,26
2002,MCKEAN,BRADFORD REG MED CTR,283,83,32,1
2002,MERCER,SHARON REG HLTH SYSTEM,548,120,46,16
2002,MERCER,SHENANGO VALLEY MED CTR,255,54,23,6
2002,MERCER,UNITED COMMUNITY HSP,199,63,30,5
2002,MERCER,UPMC HORIZON,431,93,36,10
2002,MIFFLIN,LEWISTOWN HSP,584,205,89,13
2002,MONROE,POCONO MED CTR,784,162,88,18
2002,MONTGOMERY,ABINGTON MEM HSP,4574,1227,412,74
2002,MONTGOMERY,CENTRAL MONTGOMERY MED CTR,602,169,68,7
2002,MONTGOMERY,HOLY REDEEMER HSP & MED CTR,1725,481,184,37
2002,MONTGOMERY,MAIN LINE HSP INC-BRYN MAWR CAMPUS,2145,565,195,48
2002,MONTGOMERY,MAIN LINE HSP INC-LANKENAU CAMPUS,2127,718,228,6
2002,MONTGOMERY,MERCY SUBURBAN HSP,515,163,57,9
2002,MONTGOMERY,MONTGOMERY HSP,694,224,100,12
2002,MONTGOMERY,POTTSTOWN MEM MED CTR,844,167,61,30
2002,MONTOUR,GEISINGER MED CTR,1365,466,145,17
2002,NORTHAMPTON,EASTON HSP,508,119,41,7
2002,NORTHUMBERLAND,SUNBURY COMM HSP,199,66,26,3
2002,PHILADELPHIA,ALBERT EINSTEIN MED CTR,1993,507,158,31
2002,PHILADELPHIA,CHESTNUT HILL HSP,1113,269,90,33
2002,PHILADELPHIA,FRANKFORD HSP,1849,491,185,63
2002,PHILADELPHIA,HAHNEMANN UNIV HSP,1890,438,103,32
2002,PHILADELPHIA,HSP OF UNIV OF PA,3449,865,331,134
2002,PHILADELPHIA,JEANES HSP,779,214,97,12
2002,PHILADELPHIA,MCMC MERCY HSP OF PHILADELPHIA,164,45,16,6
2002,PHILADELPHIA,METHODIST HSP,463,108,38,13
2002,PHILADELPHIA,NAZARETH HSP,3,0,0,0
2002,PHILADELPHIA,NE HSP-PHILA,771,160,63,15
2002,PHILADELPHIA,PARKVIEW HSP,1132,273,124,21
2002,PHILADELPHIA,PENNSYLVANIA HSP,4149,1222,432,97
2002,PHILADELPHIA,SAINT AGNES MED CTR,1,0,0,0
2002,PHILADELPHIA,ST JOSEPHS-PHILA,1,0,0,0
2002,PHILADELPHIA,TEMPLE UNIV HSP,2564,640,241,48
2002,PHILADELPHIA,THOM JEFF UNIV HSP,2149,600,210,38
2002,POTTER,CHARLES COLE MEM HSP,308,55,34,6
2002,SCHUYLKILL,POTTSVILLE HSP & WARNE CL,951,248,95,30
2002,SOMERSET,SOMERSET HSP CTR FOR HLTH,443,77,28,15
2002,SOMERSET,WINDBER HSP INC,124,40,16,1
2002,SUSQUEHANNA,BARNES-KASSON HSP,93,30,13,0
2002,TIOGA,SOLDIERS & SAILORS MEM HSP,315,84,32,0
2002,UNION,EVANGELICAL COMM HSP,900,311,117,18
2002,VENANGO,UPMC NORTHWEST,405,87,33,20
2002,WARREN,WARREN GEN HSP,366,72,23,13
2002,WASHINGTON,MONONGAHELA VALLEY HSP INC,511,111,38,11
2002,WASHINGTON,WASHINGTON HSP,1052,179,75,11
2002,WAYNE,WAYNE MEM HSP,388,106,39,9
2002,WESTMORELAND,FRICK HSP,382,87,39,11
2002,WESTMORELAND,LATROBE AREA HSP INC,687,159,54,16
2002,WESTMORELAND,MERCY JEANNETTE HSP,587,130,56,24
2002,WESTMORELAND,WESTMORELAND REG HSP,840,141,68,22
2002,WYOMING,TYLER MEM HSP,250,68,30,8
2002,YORK,HANOVER GEN HSP,605,154,57,16
2002,YORK,MEMORIAL HSP-YORK,719,142,60,12
2002,YORK,YORK HSP,2737,665,240,57
2002,NA,FREESTANDING BIRTHING CTR,1246,30,8,43
2002,NA,OTHER**,2310,3,0,55
2001,STATE TOTAL,NA,143972,33248,12590,3860
2001,ADAMS,GETTYSBURG HSP,550,167,74,7
2001,ALLEGHENY,ALLEGH GEN HSP,1496,490,157,22
2001,ALLEGHENY,ALLEGH UNIV HSP-FORBES REGIONAL,1245,226,92,27
2001,ALLEGHENY,ALLE-KISKI MED CTR,618,163,69,13
2001,ALLEGHENY,JEFFERSON REGIONAL MED CTR,1,0,0,0
2001,ALLEGHENY,MAGEE-WOMENS HSP OF UPMC HEA SYS,7561,1532,460,282
2001,ALLEGHENY,MERCY HSP OF PGH,957,241,85,35
2001,ALLEGHENY,OHIO VALLEY GEN HSP,334,86,45,8
2001,ALLEGHENY,SEWICKLEY VALLEY HSP,791,198,81,20
2001,ALLEGHENY,ST CLAIR MEM HSP,1388,344,154,22
2001,ALLEGHENY,ST FRANCIS MED CTR-PGH,14,1,0,1
2001,ALLEGHENY,UPMC PASSAVANT,572,141,67,10
2001,ALLEGHENY,UPMC SHADYSIDE,948,198,71,38
2001,ALLEGHENY,WESTERN PA HSP,2303,622,241,83
2001,ARMSTRONG,ARMSTRONG CO MEM HSP,616,163,62,19
2001,BEAVER,MED CTR BEAVER PA,1359,298,145,27
2001,BEDFORD,UPMC BEDFORD,218,65,31,3
2001,BERKS,READING HSP & MED CTR,2955,673,229,134
2001,BERKS,ST JOSEPH MED CTR-READING,914,155,81,31
2001,BLAIR,ALTOONA HSP,1182,260,107,31
2001,BLAIR,BON SECOURS HOLY FAM REG HLTH SYS,391,100,45,6
2001,BLAIR,NASON HSP,318,75,24,14
2001,BLAIR,TYRONE HSP,85,31,15,0
2001,BRADFORD,MEMORIAL HSP-TOWANDA,249,54,26,8
2001,BRADFORD,ROBERT PACKER HSP,746,129,56,17
2001,BUCKS,DOYLESTOWN HSP,1512,399,171,25
2001,BUCKS,FRANKFORD HSP-BUCKS CAMPUS,1,0,0,0
2001,BUCKS,GRAND VIEW HSP,1138,307,125,15
2001,BUCKS,ST MARY MED CTR-LANGHORNE,1746,344,135,45
2001,BUCKS,TEMPLE LOWER BUCKS HSP,804,220,86,28
2001,BUTLER,BUTLER MEM HSP,884,138,60,14
2001,CAMBRIA,CONEMAUGH VALLEY MEM HSP,660,119,51,21
2001,CAMBRIA,UPMC LEE REGIONAL HSP,806,215,93,12
2001,CARBON,GNADEN HUETTEN MEM HSP,256,33,13,7
2001,CARBON,PALMERTON HSP,220,53,22,5
2001,CENTRE,CENTRE COMM HSP,1176,207,76,30
2001,CHESTER,BRANDYWINE HSP,602,170,50,4
2001,CHESTER,CHESTER CO HSP,1938,492,195,32
2001,CHESTER,JENNERSVILLE REGIONAL HSP,304,68,31,12
2001,CHESTER,MAIN LINE HSP INC-PAOLI CAMPUS,985,209,95,11
2001,CHESTER,PHOENIXVILLE HSP OF UNIV OF PA H S,1149,204,72,41
2001,CLARION,CLARION HSP,336,136,66,0
2001,CLEARFIELD,CLEARFIELD HSP,320,78,40,10
2001,CLEARFIELD,DUBOIS REG MED CTR,706,170,72,16
2001,CLINTON,LOCK HAVEN HSP,317,62,30,12
2001,COLUMBIA,BERWICK HSP CTR,134,36,13,2
2001,COLUMBIA,BLOOMSBURG HSP,431,130,49,12
2001,CRAWFORD,MEADVILLE MED CTR,601,85,44,7
2001,CRAWFORD,TITUSVILLE AREA HSP,300,48,11,19
2001,CUMBERLAND,CARLISLE REGIONAL MED CTR,641,145,53,18
2001,CUMBERLAND,HOLY SPIRIT HSP,1068,236,96,39
2001,DAUPHIN,PINNACLE HEALTH HOSPITALS,4094,740,292,36
2001,DAUPHIN,THE MILTON S HERSHEY MED CTR,1219,349,114,9
2001,DELAWARE,CROZER-CHESTER MED CTR,1960,559,229,69
2001,DELAWARE,DELA CO MEM HSP,976,205,99,49
2001,DELAWARE,MERCY FITZGERALD HSP,1082,280,89,14
2001,DELAWARE,RIDDLE MEM HSP,1073,270,119,20
2001,ELK,ST MARYS REG MED CTR,309,102,46,7
2001,ERIE,CORRY MEM HSP,291,64,26,15
2001,ERIE,HAMOT MED CTR,1477,283,96,22
2001,ERIE,METRO HLTH CTR,142,51,18,3
2001,ERIE,MILLCREEK COMM HSP,189,55,19,2
2001,ERIE,SAINT VINCENT HLTH CTR,1673,394,121,61
2001,FAYETTE,UNIONTOWN HSP,882,156,57,26
2001,FRANKLIN,CHAMBERSBURG HSP,1219,292,118,55
2001,FRANKLIN,WAYNESBORO HSP,389,114,43,5
2001,FULTON,FULTON CO MED CTR,1,0,0,0
2001,HUNTINGDON,J C BLAIR MEM HSP,348,57,22,16
2001,INDIANA,INDIANA REGIONAL MED CTR,654,80,25,15
2001,JEFFERSON,BROOKVILLE HSP,135,43,14,2
2001,JEFFERSON,PUNXSUTAWNEY AREA HSP,192,58,23,0
2001,LACKAWANNA,COMM MED CTR,1586,503,173,30
2001,LACKAWANNA,MERCY HSP-SCRANTON,195,39,18,5
2001,LACKAWANNA,MOSES TAYLOR HSP,961,248,93,15
2001,LANCASTER,COMM HSP-LANCASTER,349,98,50,6
2001,LANCASTER,EPHRATA COMM HSP,773,180,85,13
2001,LANCASTER,LANC GEN HSP,3681,759,306,138
2001,LANCASTER,ST JOSEPH-LANCASTER,583,129,60,20
2001,LAWRENCE,ELLWOOD CITY HSP,133,27,7,6
2001,LAWRENCE,JAMESON MEM HSP,503,83,39,10
2001,LAWRENCE,ST FRANCIS-NEW CASTLE,149,44,25,2
2001,LEBANON,GOOD SAMAR-LEBANON,1015,243,101,16
2001,LEHIGH,ALLENTOWN OSTEO MED CTR,964,189,67,38
2001,LEHIGH,LEHIGH VALLEY HSP-17&CHEW ST,3146,786,295,65
2001,LEHIGH,SACRED HEART-ALLENTOWN,422,73,25,16
2001,LEHIGH,ST LUKES HSP-BETHLEHEM,2624,567,205,55
2001,LUZERNE,GEISINGER WYOMING VALLEY MED CTR,548,166,60,11
2001,LUZERNE,HAZLETON-ST JOSEPH MED CTR,440,115,54,6
2001,LUZERNE,MERCY HSP-WILKES BARRE,444,166,42,6
2001,LUZERNE,NESBITT MEM HSP,1504,455,172,34
2001,LYCOMING,WILLIAMSPORT HSP & MED CTR,1284,336,128,26
2001,MCKEAN,BRADFORD REG MED CTR,277,102,37,3
2001,MERCER,SHARON REG HLTH SYSTEM,575,118,42,21
2001,MERCER,SHENANGO VALLEY MED CTR,250,40,19,6
2001,MERCER,UNITED COMMUNITY HSP,293,64,28,7
2001,MERCER,UPMC HORIZON,430,82,32,10
2001,MIFFLIN,LEWISTOWN HSP,587,177,78,12
2001,MONROE,POCONO MED CTR,855,217,104,25
2001,MONTGOMERY,ABINGTON MEM HSP,4549,1102,350,132
2001,MONTGOMERY,CENTRAL MONTGOMERY MED CTR,825,239,102,20
2001,MONTGOMERY,ELKINS PARK HSP,103,38,28,1
2001,MONTGOMERY,HOLY REDEEMER HSP & MED CTR,1660,493,183,21
2001,MONTGOMERY,MAIN LINE HSP INC-BRYN MAWR CAMPUS,2175,518,194,44
2001,MONTGOMERY,MAIN LINE HSP INC-LANKENAU CAMPUS,2149,573,188,27
2001,MONTGOMERY,MERCY SUBURBAN HSP,448,132,52,16
2001,MONTGOMERY,MONTGOMERY HSP,742,208,91,14
2001,MONTGOMERY,POTTSTOWN MEM MED CTR,824,145,52,43
2001,MONTOUR,GEISINGER MED CTR,1185,362,97,27
2001,NORTHAMPTON,EASTON HSP,590,125,52,9
2001,NORTHUMBERLAND,SUNBURY COMM HSP,191,63,22,5
2001,PHILADELPHIA,ALBERT EINSTEIN MED CTR,2060,523,145,36
2001,PHILADELPHIA,CHESTNUT HILL HSP,1117,238,79,20
2001,PHILADELPHIA,CHILDRENS HSP-PHILA/SEASHORE HOUSE,1,1,1,0
2001,PHILADELPHIA,EPISCOPAL HSP,49,9,2,0
2001,PHILADELPHIA,FRANKFORD HSP,2060,438,178,71
2001,PHILADELPHIA,HAHNEMANN UNIV HSP,1437,324,132,43
2001,PHILADELPHIA,HSP OF UNIV OF PA,3181,703,252,243
2001,PHILADELPHIA,JEANES HSP,639,191,87,13
2001,PHILADELPHIA,MCMC MERCY HSP OF PHILADELPHIA,319,57,10,9
2001,PHILADELPHIA,MEDICAL COLLEGE OF PA,1,1,0,0
2001,PHILADELPHIA,METHODIST HSP,1036,237,93,26
2001,PHILADELPHIA,NE HSP-PHILA,718,162,77,17
2001,PHILADELPHIA,PARKVIEW HSP,1061,228,95,42
2001,PHILADELPHIA,PENNSYLVANIA HSP,4292,1257,460,86
2001,PHILADELPHIA,TEMPLE UNIV HSP,2671,620,225,82
2001,PHILADELPHIA,THOM JEFF UNIV HSP,2038,561,199,40
2001,POTTER,CHARLES COLE MEM HSP,357,55,27,4
2001,SCHUYLKILL,GOOD SAMAR REG MED-POTTSVILLE,90,16,2,1
2001,SCHUYLKILL,POTTSVILLE HSP & WARNE CL,929,210,93,29
2001,SCHUYLKILL,ST LUKES MINERS MEMORIAL MED CTR,1,0,0,0
2001,SOMERSET,SOMERSET HSP CTR FOR HLTH,451,98,42,11
2001,SOMERSET,WINDBER MEDICAL CTR,131,42,13,1
2001,SUSQUEHANNA,BARNES-KASSON HSP,103,30,11,0
2001,TIOGA,SOLDIERS & SAILORS MEM HSP,300,68,29,5
2001,UNION,EVANGELICAL COMM HSP,945,313,105,34
2001,VENANGO,NW MED CTR-FRANKLIN,401,104,48,10
2001,WARREN,WARREN GEN HSP,343,65,19,13
2001,WASHINGTON,MONONGAHELA VALLEY HSP INC,473,80,30,16
2001,WASHINGTON,WASHINGTON HSP,1012,146,70,37
2001,WAYNE,WAYNE MEM HSP,427,109,40,7
2001,WESTMORELAND,FRICK HSP,389,74,37,5
2001,WESTMORELAND,JEANNETTE DIST MEM HSP,559,107,29,27
2001,WESTMORELAND,LATROBE AREA HSP INC,744,159,59,24
2001,WESTMORELAND,WESTMORELAND REG HSP,701,108,49,18
2001,WYOMING,TYLER MEM HSP,272,82,34,5
2001,YORK,HANOVER GEN HSP,669,145,49,22
